4.000000000000000222e-01,-3.499999999999999778e-01,1.659999999999999920e+00
2.400000000000000189e-01,-3.499999999999999778e-01,1.659999999999999920e+00
8.000000000000001554e-02,-3.499999999999999778e-01,1.659999999999999920e+00
-7.999999999999996003e-02,-3.499999999999999778e-01,1.659999999999999920e+00
-2.399999999999999911e-01,-3.499999999999999778e-01,1.659999999999999920e+00
-4.000000000000000222e-01,-3.499999999999999778e-01,1.659999999999999920e+00
4.000000000000000222e-01,-3.499999999999999778e-01,1.459999999999999964e+00
2.400000000000000189e-01,-3.499999999999999778e-01,1.459999999999999964e+00
8.000000000000001554e-02,-3.499999999999999778e-01,1.459999999999999964e+00
-7.999999999999996003e-02,-3.499999999999999778e-01,1.459999999999999964e+00
-2.399999999999999911e-01,-3.499999999999999778e-01,1.459999999999999964e+00
-4.000000000000000222e-01,-3.499999999999999778e-01,1.459999999999999964e+00
4.000000000000000222e-01,-3.499999999999999778e-01,1.259999999999999787e+00
2.400000000000000189e-01,-3.499999999999999778e-01,1.259999999999999787e+00
8.000000000000001554e-02,-3.499999999999999778e-01,1.259999999999999787e+00
-7.999999999999996003e-02,-3.499999999999999778e-01,1.259999999999999787e+00
-2.399999999999999911e-01,-3.499999999999999778e-01,1.259999999999999787e+00
-4.000000000000000222e-01,-3.499999999999999778e-01,1.259999999999999787e+00
4.000000000000000222e-01,-3.499999999999999778e-01,1.059999999999999831e+00
2.400000000000000189e-01,-3.499999999999999778e-01,1.059999999999999831e+00
8.000000000000001554e-02,-3.499999999999999778e-01,1.059999999999999831e+00
-7.999999999999996003e-02,-3.499999999999999778e-01,1.059999999999999831e+00
-2.399999999999999911e-01,-3.499999999999999778e-01,1.059999999999999831e+00
-4.000000000000000222e-01,-3.499999999999999778e-01,1.059999999999999831e+00
4.000000000000000222e-01,-3.499999999999999778e-01,8.599999999999998757e-01
2.400000000000000189e-01,-3.499999999999999778e-01,8.599999999999998757e-01
8.000000000000001554e-02,-3.499999999999999778e-01,8.599999999999998757e-01
-7.999999999999996003e-02,-3.499999999999999778e-01,8.599999999999998757e-01
-2.399999999999999911e-01,-3.499999999999999778e-01,8.599999999999998757e-01
-4.000000000000000222e-01,-3.499999999999999778e-01,8.599999999999998757e-01
